building_name,borough,total_units,tds,transferred_date,page_number,bbl,bldg,address,zip_code,cd_,fc_,ss_,sa_,cc_,bin,m,3018020043,12,250_lexington_avenue,11216,3,08,25,57,36,3050586,3018040010,390_lexington_avenue,56,3322214,3021450001,45_south_10th_street,11249,1,07,18,50,34,3000000,2022690100,8,401_saint_anns_avenue,10454,14,29,84,2090993,2022870135,490_east_143rd_street,15,2000433,1021070059,1949_amsterdam_avenue,10032,13,31,71,10,1062490,3043770001,17,884_ashford_street,11207,5,19,60,42,3324274,3033410001,32,1260_gates_avenue,11221,4,54,37,3326137,3033340001,365_wilson_avenue,53,3338493,2049050001,33,1141_226th_drive,10466,16,83,2094164,1020160060,6,2651_a_c_powell_boulevard,10039,30,09,1084139,3033150001,2,140_menahan_street,3394310,3014710061,1747_saint_johns_place,11233,55,41,3014700160,1679_saint_johns_place,3392746,3014700015,1720a_sterling_place,3348327,3014710014,1790b_sterling_place,3393524,3014390010,2020_pacific_street,3038674,1020150005,164_west_147th_street,1079768,2026800001,1113_prospect_avenue,10459,79,2091984,3013410001,1605_dean_street,11213,20,3324581,3021400026,195_division_avenue,11211,3251681,3030260001,161_scholes_street,11206,3344974,3030240001,112_maujer_street,3327882,3030250046,247_graham_avenue,3327884
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021720001,3,123 TAYLOR STREET,11249,1,07,18,50,34,3334989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021720001,3,125 TAYLOR STREET,11249,1,07,18,50,34,3334989,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021720001,3,119 TAYLOR STREET,11249,1,07,18,50,34,3334989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,4,119 WILSON STREET,11249,1,07,18,50,34,3059905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,4,114 TAYLOR STREET,11249,1,07,18,50,34,3059905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,4,121 WILSON STREET,11249,1,07,18,50,34,3059905,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,5,97 WILSON STREET,11249,1,07,18,50,34,3341986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,5,110 TAYLOR STREET,11249,1,07,18,50,34,3341989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,5,95 WILSON STREET,11249,1,07,18,50,34,3341986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,5,99 WILSON STREET,11249,1,07,18,50,34,3341986,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,6,75 WILSON STREET,11249,1,07,18,50,34,3341987,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3021760001,6,73 WILSON STREET,11249,1,07,18,50,34,3341987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3046710007,1,1142 LENOX ROAD,11212,17,09,19,58,41,3101906,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3046720001,2,1144 LENOX ROAD,11212,17,09,19,55,41,3101952,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,744,140,2/12/2020,20,3046520045,3,1145 LENOX ROAD,11212,17,09,19,55,41,3101290,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,1,570 STANLEY AVENUE,11207,5,08,19,60,42,3324019,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,10,190 WORTMAN AVENUE,11207,5,08,19,60,42,3337067,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,11,240 WORTMAN AVENUE,11207,5,08,19,60,42,3337068,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,12,250 WORTMAN AVENUE,11207,5,08,19,60,42,3337069,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,13,245 COZINE AVENUE,11207,5,08,19,60,42,3337065,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,14,217 COZINE AVENUE,11207,5,08,19,60,42,3337062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,14,215 COZINE AVENUE,11207,5,08,19,60,42,3337062,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,14,213 COZINE AVENUE,11207,5,08,19,60,42,3337062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,15,195 COZINE AVENUE,11207,5,08,19,60,42,3337061,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043970001,16,270 WORTMAN AVENUE,11207,5,08,19,60,42,3324281,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043970001,17,300 WORTMAN AVENUE,11207,5,08,19,60,42,3324284,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043970001,18,295 COZINE AVENUE,11207,5,08,19,60,42,3324283,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043970001,19,285 COZINE AVENUE,11207,5,08,19,60,42,3324282,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,2,580 STANLEY AVENUE,11207,5,08,19,60,42,3324020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043750050,20,696 STANLEY AVENUE,11207,5,08,19,60,42,3396477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043750050,21,670 STANLEY AVENUE,11207,5,08,19,60,42,3412949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,3,630 STANLEY AVENUE,11207,5,08,19,60,42,3324015,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,4,640 STANLEY AVENUE,11207,5,08,19,60,42,3324018,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,5,243 WORTMAN AVENUE,11207,5,08,19,60,42,3324016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,5,245 WORTMAN AVENUE,11207,5,08,19,60,42,3324016,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,5,914 VAN SICLEN AVENUE,11207,5,08,19,60,42,3324016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,5,912 VAN SICLEN AVENUE,11207,5,08,19,60,42,3324016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,5,247 WORTMAN AVENUE,11207,5,08,19,60,42,3324016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,6,225 WORTMAN AVENUE,11207,5,08,19,60,42,3324017,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,7,215 WORTMAN AVENUE,11207,5,08,19,60,42,3324022,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,8,185 WORTMAN AVENUE,11207,5,08,19,60,42,3324021,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,8,183 WORTMAN AVENUE,11207,5,08,19,60,42,3324021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043710001,8,187 WORTMAN AVENUE,11207,5,08,19,60,42,3324021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,3043930001,9,180 WORTMAN AVENUE,11207,5,08,19,60,42,3337066,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,1,555 WEST 126TH STREET,10027,9,13,30,70,07,1084125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,1,545 WEST 126TH STREET,10027,9,13,30,70,07,1084125,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,1,549 WEST 126TH STREET,10027,9,13,30,70,07,1084125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,2,3240 BROADWAY,10027,9,13,30,70,07,1084124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,2,3250 BROADWAY,10027,9,13,30,70,07,1084124,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,3,1420 AMSTERDAM AVENUE,10027,9,13,30,70,07,1084127,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840033,3,1414 AMSTERDAM AVENUE,10027,9,13,30,70,07,1084127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,4,1430 AMSTERDAM AVENUE,10027,9,13,30,70,07,1084128,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,5,1470 AMSTERDAM AVENUE,10027,9,13,30,70,07,1084129,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,6,530 WEST 133RD STREET,10027,9,13,30,70,07,1084130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019840001,6,95 OLD BROADWAY,10027,9,13,30,70,07,1084130,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019880020,1,515 WEST 134TH STREET,10031,9,13,30,70,07,1059758,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,BROOKLYN,1,095,12/28/2021,21,1019880022,2,511 WEST 134TH STREET,10031,9,13,30,70,07,1059760,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,MANHATTAN,51,297,11/30/2020,22,1019870017,1,529 WEST 133RD STREET,10027,9,13,30,70,07,1079738,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,MANHATTAN,51,297,11/30/2020,22,1019870017,2,514 WEST 134TH STREET,10031,9,13,30,70,07,1079741,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,MANHATTAN,51,297,11/30/2020,22,3017980020,1,534 GREENE AVENUE,11216,3,08,25,56,36,3392441,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,MANHATTAN,51,297,11/30/2020,22,3017980020,1,528 GREENE AVENUE,11216,3,08,25,56,36,3392441,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACT DEVELOPMENTS DIRECTORY as of 01/01/2025,MANHATTAN,51,297,11/30/2020,22,3017980020,1,524 GREENE AVENUE,11216,3,08,25,56,36,3392441,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
